Date,TargetDate,Close,target_log_ret,target_simple_ret,pred_log_ret,ridge_position,turnover,transaction_cost,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity,strategy_drawdown,buy_hold_drawdown,macd_line,macd_signal,macd_histogram,macd_position,actual_up,ridge_forecast_up,macd_forecast_up,macd_score
2023-07-19,2023-07-20,1172.98,-0.0001449405107001,-0.0001449300073318,0.0006655039803242,1.0,1.0,0.0005,-0.0006449300073318,-0.0001449300073318,1.0747996744118036,1.0794981775339636,-0.0013262349438746,-0.0010902060319054,17.76880810039347,15.514012919115512,2.2547951812779594,1.0,False,True,True,0.0019222793067895099
2023-07-20,2023-07-21,1172.81,0.0110994012717124,0.0111612281614243,0.0002924434453625,0.0,1.0,0.0005,-0.0005,0.0111612281614243,1.0742622745745978,1.091546702993262,-0.0018255718264025,0.0,17.741658720076884,15.959542079307786,1.7821166407690985,1.0,True,True,True,0.0015195271533915114
2023-07-21,2023-07-24,1185.9,0.0040561861875083,0.0040644236444893,0.004559898443473,1.0,1.0,0.0005,0.0035644236444893,0.0040644236444893,1.0780914004264743,1.095983211221972,0.0,0.0,18.562420217320778,16.480117706910384,2.0823025104103934,1.0,True,True,True,0.0017558837257866543
2023-07-24,2023-07-25,1190.72,0.0043408738165036,0.0043503090567051,0.0011811485324297,1.0,0.0,0.0,0.0043503090567051,0.0043503090567051,1.0827814312097055,1.100751076911748,0.0,0.0,19.37843084658789,17.059780334845886,2.3186505117420038,1.0,True,True,True,0.0019472676294527713
2023-07-25,2023-07-26,1195.9,0.0041222719156035,0.0041307801655654,0.0001954247151791,0.0,1.0,0.0005,-0.0005,0.0041307801655654,1.0822400404941008,1.1052980376274797,-0.0005,0.0,20.21013796813236,17.68985186150318,2.520286106629179,1.0,True,True,True,0.0021074388382215726
2023-07-26,2023-07-27,1200.84,-0.0029272341046251,-0.0029229539322473,0.0028475629823176,1.0,1.0,0.0005,-0.0034229539322473,-0.0029229539322473,1.078535582691856,1.102067302382091,-0.0039212424552811,-0.0029229539322475,21.02551946828112,18.356985382858767,2.668534085422351,1.0,False,True,True,0.0022222228485246588
2023-07-27,2023-07-28,1197.33,0.008598805580946,0.0086358815030109,0.0011532253272514,1.0,0.0,0.0,0.0086358815030109,0.0086358815030109,1.087849688180764,1.1115846250138055,0.0,0.0,21.14474406847421,18.91453711998186,2.230206948492352,1.0,True,True,True,0.001862650187076539
2023-07-28,2023-07-31,1207.67,0.0125322038286386,0.012611060968642,0.0050377185947847,1.0,0.0,0.0,0.012611060968642,0.012611060968642,1.10156862692313,1.1256028864916598,0.0,0.0,21.82203121599332,19.496035939184157,2.3259952768091665,1.0,True,True,True,0.0019260189263699242
2023-07-31,2023-08-01,1222.9,-0.0043762311386954,-0.0043666693924279,0.0043496608666718,1.0,0.0,0.0,-0.0043666693924279,-0.0043666693924279,1.0967584409162858,1.120687750819188,-0.0043666693924279,-0.004366669392428,23.318913953041147,20.260611541955555,3.058302411085592,1.0,False,True,True,0.0025008605863812185
2023-08-01,2023-08-02,1217.56,0.0023543995879782,0.0023571733631198,-0.0001633189420889,0.0,1.0,0.0005,-0.0005,0.0023571733631198,1.0962100616958277,1.1233294061337935,-0.0048644860577317,-0.0020197890260855,23.799959813086616,20.96848119618177,2.831478616904846,1.0,True,False,True,0.0023255351825822515
2023-08-02,2023-08-03,1220.43,-0.0077980801354735,-0.0077677539883483,0.0005567062697574,1.0,1.0,0.0005,-0.0082677539883483,-0.0077677539883483,1.0871468665861743,1.114603659659069,-0.0130920216720751,-0.0097718537901709,24.134568850864756,21.601698727118368,2.5328701237463846,1.0,False,True,True,0.0020753915617826376
2023-08-03,2023-08-04,1210.95,0.0123353486402582,0.0124117428465253,0.0001825958035679,0.0,1.0,0.0005,-0.0005,0.0124117428465253,1.0866032931528813,1.1284378336585534,-0.013585475661239,0.0,23.36544979099449,21.95444893989359,1.4110008511008978,1.0,True,True,True,0.00116520157818316
2023-08-04,2023-08-07,1225.98,0.0125153615429791,0.0125940064275111,0.0045940800391775,1.0,1.0,0.0005,0.0120940064275111,0.0125940064275111,1.099744680364427,1.142649386988696,-0.0016557720636956,0.0,23.695565059859742,22.30267216388682,1.392892895972924,1.0,True,True,True,0.0011361465080775577
2023-08-07,2023-08-08,1241.42,0.0006522658415786,0.0006524786132009,0.0039676405830372,1.0,0.0,0.0,0.0006524786132009,0.0006524786132009,1.1004622402483464,1.143394941276093,-0.0010043738063545,0.0,24.91584836099537,22.82530740330853,2.090540957686837,1.0,True,True,True,0.0016839916850758297
2023-08-08,2023-08-09,1242.23,-0.0066553298291669,-0.006633232171176,-0.0004496476587649,0.0,1.0,0.0005,-0.0005,-0.006633232171176,1.0999120091282222,1.1358105371672609,-0.0015038716194514,-0.0066332321711761,25.652584869167185,23.390762896480265,2.2618219726869206,1.0,False,False,True,0.001820775518774237
2023-08-09,2023-08-10,1233.99,-0.0109020879358299,-0.010842875550045,-0.0003589657186027,0.0,0.0,0.0,-0.0,-0.010842875550045,1.0999120091282222,1.123495084864326,-0.0015038716194514,-0.0174041844102946,25.280140995294005,23.76863851624301,1.5115024790509928,1.0,False,False,True,0.001224890379217816
2023-08-10,2023-08-11,1220.61,0.0094585713442416,0.0095034449988122,0.0003606884343286,0.0,0.0,0.0,0.0,0.0095034449988122,1.0999120091282222,1.1341721586097702,-0.0015038716194514,-0.0080661391207748,23.632897037184875,23.741490220431388,-0.1085931832465121,0.0,True,True,False,-8.896632277837483e-05
2023-08-11,2023-08-14,1232.21,0.0037504347235071,0.0037574764041843,0.0025764821520168,1.0,1.0,0.0005,0.0032574764041843,0.0037574764041843,1.1034949465446364,1.1384337837340293,0.0,-0.0043389710440095,22.99835664792909,23.59286350593093,-0.5945068580018429,0.0,True,True,False,-0.00048247202830835887
2023-08-14,2023-08-15,1236.84,-0.002258296553653,-0.0022557485204229,0.0001971748960487,0.0,1.0,0.0005,-0.0005,-0.0022557485204229,1.102943199071364,1.1358657634107716,-0.0005,-0.00658493193692,22.608464814205263,23.3959837675858,-0.787518953380534,0.0,False,True,False,-0.0006367185354455985
2023-08-15,2023-08-16,1234.05,0.0074355187139971,0.0074632308253312,-0.0009200388634056,0.0,0.0,0.0,0.0,0.0074632308253312,1.102943199071364,1.1443429917896977,-0.0005,0.0,21.82278357907489,23.08134372988362,-1.2585601508087263,0.0,True,False,False,-0.0010198615540770036
2023-08-16,2023-08-17,1243.26,-0.0078975191842145,-0.0078664157135273,0.0017177574980341,1.0,1.0,0.0005,-0.0083664157135273,-0.0078664157135273,1.0937155177595257,1.135341114097418,-0.0088622325056704,-0.0078664157135273,21.69322952215998,22.80372088833889,-1.1104913661789126,0.0,False,True,False,-0.0008932092773666913
2023-08-17,2023-08-18,1233.48,-0.0460298466016766,-0.0449865421409345,-0.0009519998355818,0.0,1.0,0.0005,-0.0005,-0.0449865421409345,1.0931686600006458,1.084266043223739,-0.0093578013894175,-0.0524990750124672,20.564339824893977,22.355844675649912,-1.7915048507559348,0.0,False,False,False,-0.0014523987829198161
2023-08-18,2023-08-21,1177.99,0.0015014317315307,0.0015025594444775,-0.0083046338581429,0.0,0.0,0.0,0.0,0.0015025594444775,1.0931686600006458,1.085895217407311,-0.0093578013894175,-0.051075398548976,15.018977927322112,20.888471325984355,-5.869493398662243,0.0,True,False,False,-0.004982634316642962
2023-08-21,2023-08-22,1179.76,0.0005762223699816,0.0005763884179834,-0.0005775965066476,0.0,0.0,0.0,0.0,0.0005763884179834,1.0931686600006458,1.0865211148337683,-0.0093578013894175,-0.05052844939916,10.644361307545978,18.83964932229668,-8.195288014750702,0.0,True,False,False,-0.00694657219667619
2023-08-22,2023-08-23,1180.44,-0.0066978575936218,-0.0066754769408018,0.0003942615280003,0.0,0.0,0.0,-0.0,-0.0066754769408018,1.0931686600006458,1.0792680681860012,-0.0093578013894175,-0.0568666248411433,7.1498968754413,16.501698832925605,-9.351801957484303,0.0,False,True,False,-0.007922301817529313
2023-08-23,2023-08-24,1172.56,0.0142511779176333,0.0143532100702736,-0.0020468149921475,0.0,0.0,0.0,0.0,0.0143532100702736,1.0931686600006458,1.0947590294908134,-0.0093578013894175,-0.0433296333832019,3.701984321793134,13.941755930699111,-10.239771608905976,0.0,True,False,False,-0.00873283380714503
2023-08-24,2023-08-25,1189.39,-0.0050742703998869,-0.0050614180378179,0.0019495218959808,1.0,1.0,0.0005,-0.0055614180378179,-0.0050614180378179,1.087089092096541,1.0892179963918849,-0.0148671767817939,-0.0481717420330419,2.301004579512892,11.613605660461868,-9.312601080948976,0.0,False,True,False,-0.00782972875251093
2023-08-25,2023-08-28,1183.37,0.0153875636309255,0.0155065617685086,-0.0013484623421888,0.0,1.0,0.0005,-0.0005,0.0155065617685086,1.0865455475504928,1.1061080225323066,-0.015359743193403,-0.0334121583578654,0.6969206836577087,9.430268665101035,-8.733347981443327,0.0,True,False,False,-0.007380065390742817
2023-08-28,2023-08-29,1201.72,0.0022525620978628,0.0022551010218687,0.0027910647273693,1.0,1.0,0.0005,0.0017551010218687,0.0022551010218687,1.0884525447513058,1.1086024078642165,-0.0136316000725085,-0.0312324051284522,0.8960353443562781,7.723422000952084,-6.827386656595806,0.0,True,True,False,-0.005681345618443402
2023-08-29,2023-08-30,1204.43,0.0072220996491862,0.0072482419069601,-0.0007271088498609,0.0,1.0,0.0005,-0.0005,0.0072482419069601,1.0879083184789302,1.116637826295055,-0.0141247842724722,-0.0242105432491992,1.2580079663355264,6.4303391940287735,-5.172331227693247,0.0,True,False,False,-0.004294422446877981
2023-08-30,2023-08-31,1213.16,0.0089365072963829,0.0089765570905733,0.0018230096506628,1.0,1.0,0.0005,0.0084765570905733,0.0089765570905733,1.0971300354498266,1.126661389492286,-0.0057679567221764,-0.0154513134822962,2.2236787332269614,5.589007101868411,-3.3653283686414497,0.0,True,True,False,-0.002774018570214522
2023-08-31,2023-09-05,1224.05,0.0088897426878151,0.0089293738000899,0.0028668994628308,1.0,0.0,0.0,0.0089293738000899,0.0089293738000899,1.106926719643664,1.1367217701851915,0.0,-0.0066599102359919,3.823635274429989,5.235932736380727,-1.4122974619507378,0.0,True,True,False,-0.0011537906637398292
2023-09-05,2023-09-06,1234.98,0.0084822801032711,0.0085183565725761,0.0032245340187703,1.0,0.0,0.0,0.0085183565725761,0.0085183565725761,1.1163559161413008,1.146404771547439,0.0,0.0,5.905497119823394,5.369845613069261,0.5356515067541334,1.0,True,True,True,0.00043373294041533744
2023-09-06,2023-09-07,1245.5,-0.0018966188017888,-0.0018948213568846,0.0024356543830236,1.0,0.0,0.0,-0.0018948213568846,-0.0018948213568846,1.1142406211095115,1.1442325393026764,-0.0018948213568846,-0.0018948213568846,8.308488626956887,5.957574215846786,2.350914411110101,1.0,False,True,True,0.0018875266247371345
2023-09-07,2023-09-08,1243.14,-0.0013362206268912,-0.0013353282816095,0.0008458252638671,1.0,0.0,0.0,-0.0013353282816095,-0.0013353282816095,1.112752744095626,1.1427046132322076,-0.0032276194299477,-0.0032276194299478,9.908228541355813,6.747705080948591,3.1605234604072203,1.0,False,True,True,0.002542371302031324
2023-09-08,2023-09-11,1241.48,-0.0144823654810837,-0.0143780004510744,0.0001154747643627,0.0,1.0,0.0005,-0.0005,-0.0143780004510744,1.1121963677235782,1.12627480578771,-0.0037260056202327,-0.0175592131674026,10.916250086353555,7.581414082029585,3.3348360043239715,1.0,False,True,True,0.0026861777912845727
2023-09-11,2023-09-12,1223.63,0.0176670303250592,0.0178240154295006,-0.000772806945702,0.0,0.0,0.0,0.0,0.0178240154295006,1.1121963677235782,1.146349545303928,-0.0037260056202327,-4.817342432761329e-05,10.157677221763606,8.09666670997639,2.0610105117872166,1.0,True,False,True,0.0016843412729233645
2023-09-12,2023-09-13,1245.44,-0.0056767322500714,-0.0056606500513873,0.0045999942459081,1.0,1.0,0.0005,-0.0061606500513873,-0.0056606500513873,1.1053445151136092,1.1398604616913954,-0.0098637010549043,-0.0057085507828181,11.187425806808278,8.714818529342768,2.47260727746551,1.0,False,True,True,0.001985328299609383
2023-09-13,2023-09-14,1238.39,-0.011843205602589,-0.0117733508830014,-0.0022446431033717,0.0,1.0,0.0005,-0.0005,-0.0117733508830014,1.1047918428560524,1.1264404845182423,-0.0103587692043768,-0.0174146928944201,11.304323691879745,9.232719561850164,2.0716041300295807,1.0,False,False,True,0.0016728204604604209
2023-09-14,2023-09-15,1223.81,0.0028965779461156,0.0029007770814095,-0.0030191648324333,0.0,0.0,0.0,0.0,0.0029007770814095,1.1047918428560524,1.129708037259305,-0.0103587692043768,-0.0145644319550385,10.104009229278972,9.406977495335926,0.6970317339430459,1.0,True,False,True,0.0005695587827710558
2023-09-15,2023-09-18,1227.36,-0.0127504115473167,-0.0126694694303219,-0.0003509273631985,0.0,0.0,0.0,-0.0,-0.0126694694303219,1.1047918428560524,1.115395235816059,-0.0103587692043768,-0.0270493777599362,9.331637394143854,9.391909475097512,-0.0602720809536574,0.0,False,False,False,-4.910709242085241e-05
2023-09-18,2023-09-19,1211.81,-0.0002558484070886,-0.000255815680676,-0.0021084669532438,0.0,0.0,0.0,-0.0,-0.000255815680676,1.1047918428560524,1.115109900224586,-0.0103587692043768,-0.0272982737856287,7.379703478934061,8.989468275864821,-1.6097647969307598,0.0,False,False,False,-0.0013283970234036358
2023-09-19,2023-09-20,1211.5,0.0119872948901047,0.0120594304581096,-0.0011126853144141,0.0,0.0,0.0,0.0,0.0120594304581096,1.1047918428560524,1.128557490519494,-0.0103587692043768,-0.0155680449618632,5.7415819957479926,8.339891019841456,-2.598309024093464,0.0,True,False,False,-0.002144704105731295
2023-09-20,2023-09-21,1226.11,-0.0109642937778868,-0.0109044049881331,0.0031298574021604,1.0,1.0,0.0005,-0.0114044049881331,-0.0109044049881331,1.0921923492525358,1.116251242590478,-0.0216450385933248,-0.0263026896828588,5.558192434895318,7.783551302852229,-2.2253588679569107,0.0,False,True,False,-0.0018149748945501716
2023-09-21,2023-09-22,1212.74,-0.0163692090007643,-0.016235961541633,-0.002542071877447,0.0,1.0,0.0005,-0.0005,-0.016235961541633,1.0916462530779096,1.0981278303449789,-0.0221342160740281,-0.0421116017663595,4.2846172241429485,7.083764487110374,-2.799147262967425,0.0,False,False,False,-0.0023081181976082467
2023-09-22,2023-09-25,1193.05,-0.0339723666037867,-0.0334017853400946,-0.004862321581146,0.0,0.0,0.0,-0.0,-0.0334017853400946,1.0916462530779096,1.061448400279812,-0.0221342160740281,-0.0741067844239268,1.667262090657232,6.000464007819746,-4.333201917162514,0.0,False,False,False,-0.0036320371461066293
2023-09-25,2023-09-26,1153.2,-0.0133035010806112,-0.0132154006243496,-0.0052492019554551,0.0,0.0,0.0,-0.0,-0.0132154006243496,1.0916462530779096,1.0474209344280392,-0.0221342160740281,-0.0863428342031319,-3.5812897898872507,4.084113248278347,-7.665403038165597,0.0,False,False,False,-0.006647071659873046
2023-09-26,2023-09-27,1137.96,0.0138669912669522,0.0139635839572567,-0.0024729640520629,0.0,0.0,0.0,0.0,0.0139635839572567,1.0916462530779096,1.0620466845845131,-0.0221342160740281,-0.0735849056603781,-8.8683171630787,1.4936271660069376,-10.361944329085638,0.0,True,False,False,-0.009105719295129563
2023-09-27,2023-09-28,1153.85,-0.0012314204514982,-0.001230662564458,0.0014198921166679,1.0,1.0,0.0005,-0.001730662564458,-0.001230662564458,1.0897569817740769,1.0607396634880883,-0.0238265717793331,-0.0747250100361308,-11.641933285515734,-1.1334849242975966,-10.508448361218138,0.0,False,True,False,-0.009107291555417202
2023-09-28,2023-09-29,1152.43,0.0014913857909171,0.0014924984597763,-0.0045580457275221,0.0,1.0,0.0005,-0.0005,0.0014924984597763,1.0892121032831898,1.062322815802068,-0.0243146584934434,-0.07334403853874,-13.795599098986258,-3.6659077592353295,-10.129691339750927,0.0,True,False,False,-0.008789853908481145
2023-09-29,2023-10-02,1154.15,0.0009526284603689,0.0009530823549797,-0.0031501025622357,0.0,0.0,0.0,0.0,0.0009530823549797,1.0892121032831898,1.0633352969331014,-0.0243146584934434,-0.0724608590927347,-15.188521327785338,-5.970430472945331,-9.218090854840009,0.0,True,False,False,-0.007986908854862893
2023-10-02,2023-10-03,1155.25,-0.0326859545970537,-0.0321575416576499,-0.0015135374755244,0.0,0.0,0.0,-0.0,-0.0321575416576499,1.0892121032831898,1.0291410478259255,-0.0243146584934434,-0.1022882376555609,-16.019004312425068,-7.98014524084128,-8.038859071583788,0.0,False,False,False,-0.006958544965664392
2023-10-03,2023-10-04,1118.1,0.0094091322045581,0.0094535372506932,-0.0060845877001421,0.0,0.0,0.0,0.0,0.0094535372506932,1.0892121032831898,1.0388700710577654,-0.0243146584934434,-0.0938016860698522,-19.450647627314765,-10.274245718135976,-9.17640190917879,0.0,True,False,False,-0.008207138815113845
2023-10-04,2023-10-05,1128.67,-0.0131815550135927,-0.0130950587860046,0.0018862140074961,1.0,1.0,0.0005,-0.0135950587860046,-0.0130950587860046,1.074404200708627,1.025266006406243,-0.0375791580678682,-0.1056684062625459,-21.0744063768459,-12.434277849877962,-8.640128526967938,0.0,False,True,False,-0.007655141473564405
2023-10-05,2023-10-06,1113.89,0.0130663685664798,0.0131521065814397,-0.003690266381272,0.0,1.0,0.0005,-0.0005,0.0131521065814397,1.0738669986082727,1.0387504141968251,-0.0380603684888343,-0.093906061822562,-23.28544919910678,-14.604512119723726,-8.680937079383053,0.0,True,False,False,-0.007793352197598553
2023-10-06,2023-10-09,1128.54,0.0077850254166751,0.0078154075176777,0.0012918531382561,1.0,1.0,0.0005,0.0073154075176777,0.0078154075176777,1.0817227733228778,1.04686867199293,-0.0310233880769252,-0.0868245684464078,-23.583725493481097,-16.400354794475202,-7.183370699005895,0.0,True,True,False,-0.006365189270212748
2023-10-09,2023-10-10,1137.36,0.0055500898698728,0.0055655201519309,0.0016059264150675,1.0,0.0,0.0,0.0055655201519309,0.0055655201519309,1.0877431232166088,1.0526950406833318,-0.0256305292165176,-0.081742272179848,-22.845067598834248,-17.689297355347012,-5.155770243487236,0.0,True,True,False,-0.004533103189392309
2023-10-10,2023-10-11,1143.69,0.0062061650495524,0.0062254631936975,0.0001173277214778,0.0,1.0,0.0005,-0.0005,0.0062254631936975,1.0871992516550006,1.0592485549132935,-0.0261177139519093,-0.0760256924929754,-21.501047110449235,-18.45164730636746,-3.0493998040817765,0.0,True,True,False,-0.002666281775727493
2023-10-11,2023-10-12,1150.81,0.0006949210241353,0.0006951625376907,0.0004099900889788,0.0,0.0,0.0,0.0,0.0006951625376907,1.0871992516550006,1.0599849048267724,-0.0261177139519093,-0.0753833801686078,-19.63503621943005,-18.68832508897998,-0.946711130450069,0.0,True,True,False,-0.000822647639879797
2023-10-12,2023-10-13,1151.61,0.0027142471191226,0.0027179340228029,-7.982938038058454e-05,0.0,0.0,0.0,0.0,0.0027179340228029,1.0871992516550006,1.0628658738632586,-0.0261177139519093,-0.072870333199519,-17.88548311427894,-18.527756694039773,0.6422735797608325,1.0,True,False,True,0.0005577179598656078
2023-10-13,2023-10-16,1154.74,-0.0116021091000479,-0.0115350641702893,0.0011068364180956,1.0,1.0,0.0005,-0.0120350641702893,-0.0115350641702893,1.0741147388954422,1.0506056478038353,-0.0378384497588061,-0.0835648334002415,-16.061240845408292,-18.03445352431348,1.9732126789051847,1.0,False,True,True,0.0017087939093693686
2023-10-16,2023-10-17,1141.42,-0.0174722858307632,-0.0173205305671881,-0.0016854107623379,0.0,1.0,0.0005,-0.0005,-0.0173205305671881,1.0735776815259943,1.0324086005669884,-0.0383195305339266,-0.0994379767161789,-15.51152122341091,-17.529867064132965,2.018345840722056,1.0,False,False,True,0.0017682762179759037
2023-10-17,2023-10-18,1121.65,-0.0164044936209846,-0.0162706726697275,-0.0025122424039197,0.0,0.0,0.0,-0.0,-0.0162706726697275,1.0735776815259943,1.0156106181657514,-0.0383195305339266,-0.1140907266158175,-16.48115375633688,-17.32012440257375,0.83897064623687,1.0,False,False,True,0.0007479790007906833
2023-10-18,2023-10-19,1103.4,-0.0141930505741187,-0.0140928040601777,-0.001777423390862,0.0,0.0,0.0,-0.0,-0.0140928040601777,1.0735776815259943,1.0012978167225055,-0.0383195305339266,-0.1265756724207152,-18.508858404568628,-17.557871202972727,-0.9509872015959004,0.0,False,False,False,-0.0008618698582525833
2023-10-19,2023-10-20,1087.85,0.0183803924887486,0.0185503516109757,-0.0026334677849549,0.0,0.0,0.0,0.0,0.0185503516109757,1.0735776815259943,1.0198722432900102,-0.0383195305339266,-0.1103733440385394,-21.127044571649776,-18.27170587670814,-2.8553386949416364,0.0,True,False,False,-0.0026247540515159594
2023-10-20,2023-10-23,1108.03,-0.013172668170216,-0.0130862882773932,0.0017213390554013,1.0,1.0,0.0005,-0.0135862882773932,-0.0130862882773932,1.058991745656607,1.0065259011082055,-0.0513851986228316,-0.1220152549177044,-21.327765419686106,-18.88291778530373,-2.44484763438237,0.0,False,True,False,-0.0022064814439883124
2023-10-23,2023-10-24,1093.53,0.0112484874985705,0.0113119896116249,-0.0066132076370385,0.0,1.0,0.0005,-0.0005,0.0113119896116249,1.0584622497837786,1.0179117116453729,-0.0518595060235201,-0.1120835006021684,-22.39866904228211,-19.58606803669941,-2.8126010055826995,0.0,True,False,False,-0.0025720382665155046
2023-10-24,2023-10-25,1105.9,-0.0038413499191642,-0.0038339813726376,-0.0010931914139509,0.0,0.0,0.0,-0.0,-0.0038339813726376,1.0584622497837786,1.0140090571039349,-0.0518595060235201,-0.1154877559213173,-21.99565998258049,-20.067986425875624,-1.9276735567048675,0.0,False,False,False,-0.0017430812521067613
2023-10-25,2023-10-26,1101.66,-0.042850916910071,-0.041945790897373,-0.002571854466037,0.0,0.0,0.0,-0.0,-0.041945790897373,1.0584622497837786,0.9714756452266108,-0.0518595060235201,-0.1525893215576079,-21.767482970192304,-20.40788573473896,-1.359597235453343,0.0,False,False,False,-0.0012341350647689332
2023-10-26,2023-10-27,1055.45,0.0048864265237673,0.0048983845752994,-0.0083159740085843,0.0,0.0,0.0,0.0,0.0048983845752994,1.0584622497837786,0.976234306542468,-0.0518595060235201,-0.1484383781613817,-25.026917128917376,-21.33169201357465,-3.69522511534273,0.0,True,False,False,-0.003501089691925463
2023-10-27,2023-10-30,1060.62,-0.017375863347401,-0.0172257736041183,-0.0013859909163163,0.0,0.0,0.0,-0.0,-0.0172257736041183,1.0584622497837786,0.9594179153933938,-0.0518595060235201,-0.1631071858691296,-26.882976174882288,-22.441948845836173,-4.441027329046115,0.0,False,False,False,-0.004187199307052587
2023-10-30,2023-10-31,1042.35,-0.0136778045886298,-0.0135846884443803,-0.0050508947486798,0.0,0.0,0.0,-0.0,-0.0135846884443803,1.0584622497837786,0.9463845219248176,-0.0518595060235201,-0.1744761140104381,-29.48823068468505,-23.851205213605947,-5.637025471079102,0.0,False,False,False,-0.0054079968063309855
2023-10-31,2023-11-01,1028.19,0.0110937617676807,0.0111555257296802,-0.0038207144984944,0.0,0.0,0.0,0.0,0.0111555257296802,1.0584622497837786,0.9569419388093212,-0.0518595060235201,-0.1652669610598161,-32.3229089395486,-25.54554595879448,-6.77736298075412,0.0,True,False,False,-0.006591547263398904
2023-11-01,2023-11-02,1039.66,0.0338640387084536,0.0344439528307329,-0.000203329530269,0.0,0.0,0.0,0.0,0.0344439528307329,1.0584622497837786,0.9899028018114197,-0.0518595060235201,-0.1365154556403059,-33.260472712566525,-27.08853130954889,-6.171941403017634,0.0,True,False,False,-0.005936499820150466
2023-11-02,2023-11-03,1075.47,0.0012173308507597,0.0012180720987102,0.0079077573743266,1.0,1.0,0.0005,0.0007180720987102,0.0012180720987102,1.0592223019928864,0.9911085747947412,-0.0511786727891383,-0.1354636692091538,-30.759356321482755,-27.822696311935665,-2.93666000954709,0.0,True,True,False,-0.0027305829168150575
2023-11-03,2023-11-06,1076.78,0.0118906147917527,0.0119615891825628,-0.0041413256668574,0.0,1.0,0.0005,-0.0005,0.0119615891825628,1.05869269084189,1.0029638084017511,-0.0516530834527438,-0.1251224407868335,-28.344756797739365,-27.927108409096405,-0.4176483886429594,0.0,True,False,False,-0.00038786789190267223
2023-11-06,2023-11-07,1089.66,-0.0086361973663242,-0.0085990125360204,0.0001964959383815,0.0,0.0,0.0,-0.0,-0.0085990125360204,1.05869269084189,0.9943393100401297,-0.0516530834527438,-0.1326455238859906,-25.102494985145768,-27.36218572430628,2.2596907391605114,1.0,False,True,True,0.0020737576300502093
2023-11-07,2023-11-08,1080.29,0.0302158172886146,0.0306769478565942,-0.001702263070243,0.0,0.0,0.0,0.0,0.0306769478565942,1.05869269084189,1.024842605205993,-0.0516530834527438,-0.1060377358490574,-23.02365743983546,-26.49448006741212,3.470822627576659,1.0,True,False,True,0.00321286194223464
2023-11-08,2023-11-09,1113.43,0.0004130524635348,0.0004131377814502,0.0101470920913236,1.0,1.0,0.0005,-8.68622185497543e-05,0.0004131377814502,1.058600730446001,1.025266006406243,-0.0517354589698698,-0.1056684062625459,-18.48891397909574,-24.893366849748844,6.404452870653103,1.0,True,True,True,0.005752003153007466
2023-11-09,2023-11-10,1113.89,-0.0110221059254174,-0.0109615850757256,-0.0020829827727684,0.0,1.0,0.0005,-0.0005,-0.0109615850757256,1.058071430080778,1.0140274658517716,-0.0522095912403849,-0.1154716981132083,-14.688657262230436,-22.852424932245164,8.163767670014728,1.0,False,False,True,0.007329060921648213
2023-11-10,2023-11-13,1101.68,-0.00146247329348,-0.0014614044005519,-0.0047788718555967,0.0,0.0,0.0,-0.0,-0.0014614044005519,1.058071430080778,1.0125455616508952,-0.0522095912403849,-0.1167643516659985,-12.517873142039662,-20.785514574204065,8.267641432164403,1.0,False,False,True,0.007504576131149156
2023-11-13,2023-11-14,1100.07,0.0087429283493101,0.0087812593744034,-0.0015862455366808,0.0,0.0,0.0,0.0,0.0087812593744034,1.058071430080778,1.0214369868561526,-0.0522095912403849,-0.1090084303492583,-10.802895576168794,-18.78899077459701,7.986095198428217,1.0,True,False,True,0.007259624567916785
2023-11-14,2023-11-15,1109.73,0.011441598141709,0.0115073035783479,0.003381300062053,1.0,1.0,0.0005,0.0110073035783479,0.0115073035783479,1.069717943519254,1.0331909723500594,-0.0417769744825212,-0.0987555198715384,-8.565543972410751,-16.74430141415976,8.17875744174901,1.0,True,True,True,0.007370042660601236
2023-11-15,2023-11-16,1122.5,0.0026956951952241,0.0026993318485524,0.0021946852630664,1.0,0.0,0.0,0.0026993318485524,0.0026993318485524,1.0726054672331635,1.0359798976473609,-0.0391904125517257,-0.0963227619429955,-5.696330676333446,-14.5347072665945,8.838376590261053,1.0,True,True,True,0.007873832151680225
2023-11-16,2023-11-17,1125.53,-0.0218626225869567,-0.0216253676045951,-0.0003635666957163,0.0,1.0,0.0005,-0.0005,-0.0216253676045951,1.072069164499547,1.0135764515297658,-0.0396708173454497,-0.1158651144118835,-3.141746690217815,-12.256115151319165,9.114368461101348,1.0,False,False,True,0.008097845869147288
2023-11-17,2023-11-20,1101.19,0.0022405161650587,0.0022430279969851,-0.0046023984436464,0.0,0.0,0.0,0.0,0.0022430279969851,1.072069164499547,1.015849931887632,-0.0396708173454497,-0.1138819751103981,-3.0461410408083798,-10.414120329217008,7.367979288408629,1.0,True,False,True,0.006690924625549295
2023-11-20,2023-11-21,1103.66,0.0061424144851214,0.0061613177971475,0.002415765475362,1.0,1.0,0.0005,0.0056613177971475,0.0061613177971475,1.0781384887403016,1.0221089061522024,-0.0342340886525672,-0.1084223203532724,-2.7394854346807733,-8.879193350309762,6.139707915628989,1.0,True,True,True,0.005563042889684313
